snapshot_ts,snapshot_date,id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,selected_by_percent,transfers_in_event,transfers_out_event,transfers_in,transfers_out,status,chance_of_playing_this_round,chance_of_playing_next_round,form,total_points,event_points,minutes,starts,expected_goals,expected_assists,expected_goal_involvements,defensive_contribution,bps,bonus,news
2026-07-27T17:41:44.590079+00:00,2026-07-27,140,Sánchez,6,1,50,0,0,2.0,0,0,0,0,a,,,0.0,113,0,3040,35,0.00,0.04,0.04,0,509,7,
2026-07-27T17:41:44.590079+00:00,2026-07-27,141,Jörgensen,6,1,50,0,0,0.1,0,0,0,0,a,,,0.0,9,0,378,3,0.00,0.00,0.00,0,50,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,142,James,6,2,55,0,0,8.1,0,0,0,0,a,,,0.0,115,0,1957,20,1.04,3.20,4.24,0,493,11,
2026-07-27T17:41:44.590079+00:00,2026-07-27,143,Chalobah,6,2,55,0,0,2.1,0,0,0,0,a,,,0.0,136,0,2780,31,1.44,1.03,2.47,0,516,7,
2026-07-27T17:41:44.590079+00:00,2026-07-27,144,Gusto,6,2,50,0,0,1.2,0,0,0,0,a,,,0.0,96,0,2255,26,1.56,2.97,4.53,0,406,7,
2026-07-27T17:41:44.590079+00:00,2026-07-27,145,Fofana,6,2,50,0,0,0.0,0,0,0,0,s,,0,0.0,65,0,1718,20,0.72,0.60,1.32,0,288,3,Suspended until 6 Sep
2026-07-27T17:41:44.590079+00:00,2026-07-27,146,B.Badiashile,6,2,45,0,0,0.1,0,0,0,0,a,,,0.0,7,0,470,6,0.00,0.06,0.06,0,48,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,147,Tosin,6,2,45,0,0,0.2,0,0,0,0,a,,,0.0,34,0,788,8,0.11,0.40,0.50,0,130,2,
2026-07-27T17:41:44.590079+00:00,2026-07-27,148,Hato,6,2,45,0,0,1.6,0,0,0,0,a,,,0.0,19,0,1139,12,0.30,0.61,0.91,0,93,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,149,Colwill,6,2,50,0,0,2.1,0,0,0,0,a,,,0.0,8,0,225,2,0.00,0.12,0.12,0,30,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,150,M.Sarr,6,2,45,0,0,0.1,0,0,0,0,a,,,0.0,3,0,100,1,0.35,0.00,0.35,0,4,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,151,Acheampong,6,2,45,0,0,0.2,0,0,0,0,a,,,0.0,39,0,657,8,0.62,0.13,0.75,0,118,5,
2026-07-27T17:41:44.590079+00:00,2026-07-27,152,Palestra,6,2,55,0,0,1.6,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,153,Disasi,6,2,45,0,0,0.1,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,154,Palmer,6,3,95,0,0,13.2,0,0,0,0,a,,,0.0,114,0,1954,24,10.55,2.49,13.04,0,430,11,
2026-07-27T17:41:44.590079+00:00,2026-07-27,155,Enzo,6,3,70,0,0,5.1,0,0,0,0,a,,,0.0,157,0,3114,35,11.26,7.26,18.52,0,700,19,
2026-07-27T17:41:44.590079+00:00,2026-07-27,156,Neto,6,3,65,0,0,1.2,0,0,0,0,a,,,0.0,125,0,2629,30,4.59,6.84,11.43,0,543,9,
2026-07-27T17:41:44.590079+00:00,2026-07-27,157,Estêvão,6,3,65,0,0,1.4,0,0,0,0,a,,,0.0,58,0,839,12,2.91,2.14,5.05,0,172,4,
2026-07-27T17:41:44.590079+00:00,2026-07-27,158,Gittens,6,3,60,0,0,0.1,0,0,0,0,a,,,0.0,25,0,486,5,0.81,0.94,1.75,0,99,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,159,Caicedo,6,3,55,0,0,3.8,0,0,0,0,a,,,0.0,110,0,2796,32,1.45,2.38,3.83,0,580,10,
2026-07-27T17:41:44.590079+00:00,2026-07-27,161,Lavia,6,3,50,0,0,0.1,0,0,0,0,a,,,0.0,13,0,374,4,0.21,0.55,0.76,0,81,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,163,D.Essugo,6,3,45,0,0,0.2,0,0,0,0,a,,,0.0,1,0,26,0,0.00,0.01,0.01,0,7,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,164,Quenda,6,3,55,0,0,0.1,0,0,0,0,d,,75,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,Unspecified injury - 75% chance of playing
2026-07-27T17:41:44.590079+00:00,2026-07-27,165,João Pedro,6,4,75,0,0,48.8,0,0,0,0,a,,,0.0,177,0,2658,31,14.91,1.96,16.87,0,715,30,
2026-07-27T17:41:44.590079+00:00,2026-07-27,166,N.Jackson,6,4,65,0,0,0.4,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,167,Delap,6,4,55,0,0,0.5,0,0,0,0,a,,,0.0,45,0,1092,12,4.54,0.23,4.76,0,123,1,
2026-07-27T17:41:44.590079+00:00,2026-07-27,168,Marc Guiu,6,4,50,0,0,0.5,0,0,0,0,a,,,0.0,13,0,265,1,1.54,0.29,1.83,0,19,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,169,Mheuka,6,4,45,0,0,0.4,0,0,0,0,a,,,0.0,1,0,1,0,0.00,0.00,0.00,0,3,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,170,Emegha,6,4,50,0,0,0.3,0,0,0,0,d,,75,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,Hamstring injury - 75% chance of playing
2026-07-27T17:41:44.590079+00:00,2026-07-27,560,Penders,6,1,45,0,0,0.0,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,561,Anselmino,6,2,45,0,0,0.0,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,104,Onyeka,7,3,50,0,0,0.2,0,0,0,0,a,,,0.0,12,0,88,0,0.00,0.36,0.36,0,41,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,171,Dovin,7,1,40,0,0,3.5,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,172,Wilson,7,1,45,0,0,0.8,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,173,Thomas,7,2,40,0,0,5.2,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,174,Kitching,7,2,40,0,0,0.4,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,175,van Ewijk,7,2,40,0,0,17.1,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,176,Dasilva,7,2,40,0,0,0.5,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,177,Kesler-Hayden,7,2,40,0,0,0.1,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,178,Bidwell,7,2,40,0,0,0.1,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,179,Latibeaudiere,7,2,40,0,0,0.1,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,180,Woolfenden,7,2,40,0,0,0.3,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,181,Brau,7,2,40,0,0,0.1,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,182,Amenda,7,2,40,0,0,0.5,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,183,Rudoni,7,3,50,0,0,0.3,0,0,0,0,d,,75,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,Shoulder injury - 75% chance of playing
2026-07-27T17:41:44.590079+00:00,2026-07-27,184,Grimes,7,3,50,0,0,0.2,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,185,Sakamoto,7,3,50,0,0,0.2,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,186,Mason-Clark,7,3,55,0,0,0.3,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,187,Eccles,7,3,50,0,0,0.1,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,188,Torp,7,3,55,0,0,0.2,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,189,Shepherd,7,3,45,0,0,0.3,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,190,Tchaouna,7,3,55,0,0,0.1,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,191,Borges Rodrigues,7,3,45,0,0,0.2,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,192,Andrews,7,3,45,0,0,0.7,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,193,Wright,7,4,55,0,0,1.8,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,194,Thomas-Asante,7,4,50,0,0,1.0,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,195,Simms,7,4,50,0,0,0.7,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,196,Markelo,7,4,50,0,0,0.1,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,197,Bassette,7,4,45,0,0,1.7,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,198,Henderson,8,1,50,0,0,3.1,0,0,0,0,a,,,0.0,131,0,3330,37,0.00,0.11,0.11,0,538,7,
2026-07-27T17:41:44.590079+00:00,2026-07-27,199,Benitez,8,1,45,0,0,0.1,0,0,0,0,a,,,0.0,7,0,90,1,0.00,0.00,0.00,0,29,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,200,Lacroix,8,2,60,0,0,12.2,0,0,0,0,a,,,0.0,154,0,3085,35,2.45,0.83,3.28,0,529,11,
2026-07-27T17:41:44.590079+00:00,2026-07-27,201,Muñoz,8,2,55,0,0,12.4,0,0,0,0,a,,,0.0,136,0,2400,29,2.45,3.94,6.39,0,469,9,
2026-07-27T17:41:44.590079+00:00,2026-07-27,202,Richards,8,2,50,0,0,0.8,0,0,0,0,a,,,0.0,128,0,2825,31,2.42,1.56,3.98,0,453,5,
2026-07-27T17:41:44.590079+00:00,2026-07-27,203,Canvot,8,2,50,0,0,0.4,0,0,0,0,a,,,0.0,72,0,1331,14,1.48,0.33,1.81,0,216,9,
2026-07-27T17:41:44.590079+00:00,2026-07-27,204,Mitchell,8,2,45,0,0,7.4,0,0,0,0,a,,,0.0,135,0,3253,36,1.59,2.53,4.12,0,498,8,
2026-07-27T17:41:44.590079+00:00,2026-07-27,205,Sosa,8,2,45,0,0,0.1,0,0,0,0,a,,,0.0,6,0,99,0,0.04,0.07,0.11,0,9,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,206,Chadi Riad,8,2,45,0,0,0.1,0,0,0,0,a,,,0.0,20,0,550,6,0.33,0.13,0.46,0,84,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,207,Mingueza,8,2,45,0,0,0.1,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,208,Sarr,8,3,65,0,0,11.4,0,0,0,0,a,,,0.0,117,0,2173,24,10.93,1.17,12.09,0,359,9,
2026-07-27T17:41:44.590079+00:00,2026-07-27,209,Johnson,8,3,60,0,0,0.2,0,0,0,0,a,,,0.0,65,0,1710,19,2.45,1.31,3.76,0,217,2,
2026-07-27T17:41:44.590079+00:00,2026-07-27,210,Wharton,8,3,55,0,0,0.2,0,0,0,0,d,,75,0.0,112,0,2552,29,1.52,7.47,8.98,0,511,8,Ankle injury - 75% chance of playing
2026-07-27T17:41:44.590079+00:00,2026-07-27,211,Yeremy,8,3,55,0,0,0.2,0,0,0,0,a,,,0.0,77,0,2074,26,4.53,6.12,10.65,0,331,3,
2026-07-27T17:41:44.590079+00:00,2026-07-27,212,Hughes,8,3,45,0,0,10.1,0,0,0,0,a,,,0.0,45,0,1560,19,1.11,1.94,3.05,0,217,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,213,Lerma,8,3,50,0,0,0.1,0,0,0,0,a,,,0.0,69,0,1722,18,1.84,1.48,3.32,0,296,3,
2026-07-27T17:41:44.590079+00:00,2026-07-27,214,Kamada,8,3,50,0,0,0.3,0,0,0,0,a,,,0.0,67,0,1899,22,1.64,3.24,4.88,0,331,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,215,Devenny,8,3,50,0,0,0.0,0,0,0,0,a,,,0.0,36,0,785,7,2.38,0.39,2.77,0,108,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,216,Esse,8,3,50,0,0,0.1,0,0,0,0,a,,,0.0,4,0,40,0,0.00,0.04,0.04,0,12,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,217,M.França,8,3,50,0,0,0.1,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,218,Doucouré,8,3,50,0,0,0.1,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,219,J.Rak-Sakyi,8,3,50,0,0,0.0,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,220,Cardines,8,2,45,0,0,0.0,0,0,0,0,a,,,0.0,2,0,90,1,0.02,0.16,0.18,0,21,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,221,Drakes-Thomas,8,3,45,0,0,0.1,0,0,0,0,a,,,0.0,2,0,7,0,0.00,0.00,0.00,0,6,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,222,Strand Larsen,8,4,60,0,0,0.6,0,0,0,0,a,,,0.0,75,0,2301,26,5.30,1.12,6.42,0,215,3,
2026-07-27T17:41:44.590079+00:00,2026-07-27,223,Mateta,8,4,65,0,0,7.6,0,0,0,0,a,,,0.0,114,0,2210,25,14.42,1.32,15.74,0,397,13,
2026-07-27T17:41:44.590079+00:00,2026-07-27,224,Nketiah,8,4,55,0,0,0.4,0,0,0,0,a,,,0.0,23,0,414,2,1.77,0.46,2.23,0,100,3,
2026-07-27T17:41:44.590079+00:00,2026-07-27,225,Uche,8,4,50,0,0,0.0,0,0,0,0,u,,0,0.0,17,0,159,0,0.49,0.01,0.50,0,42,0,has returned to Getafe CF
2026-07-27T17:41:44.590079+00:00,2026-07-27,555,Matthews,8,1,40,0,0,1.7,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,226,Pickford,9,1,55,0,0,9.0,0,0,0,0,a,,,0.0,135,0,3420,38,0.00,0.20,0.20,0,545,11,
2026-07-27T17:41:44.590079+00:00,2026-07-27,227,Travers,9,1,50,0,0,0.1,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,228,King,9,1,45,0,0,0.1,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,229,Tarkowski,9,2,60,0,0,10.1,0,0,0,0,a,,,0.0,170,0,3330,37,2.53,2.10,4.63,0,592,12,
2026-07-27T17:41:44.590079+00:00,2026-07-27,230,Branthwaite,9,2,55,0,0,2.0,0,0,0,0,a,,,0.0,32,0,678,7,0.34,0.11,0.45,0,108,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,231,Keane,9,2,50,0,0,1.5,0,0,0,0,a,,,0.0,131,0,2588,29,2.30,0.49,2.79,0,404,8,
2026-07-27T17:41:44.590079+00:00,2026-07-27,232,O'Brien,9,2,50,0,0,0.5,0,0,0,0,a,,,0.0,116,0,3118,35,1.67,1.00,2.67,0,368,2,
2026-07-27T17:41:44.590079+00:00,2026-07-27,233,Mykolenko,9,2,45,0,0,1.6,0,0,0,0,a,,,0.0,95,0,2959,33,0.28,2.46,2.74,0,350,2,
2026-07-27T17:41:44.590079+00:00,2026-07-27,234,Patterson,9,2,45,0,0,0.1,0,0,0,0,a,,,0.0,22,0,238,3,0.03,0.04,0.07,0,67,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,235,Aznou,9,2,40,0,0,0.2,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,236,Dewsbury-Hall,9,3,65,0,0,4.3,0,0,0,0,a,,,0.0,151,0,2629,30,4.35,5.34,9.69,0,598,18,
2026-07-27T17:41:44.590079+00:00,2026-07-27,237,Ndiaye,9,3,60,0,0,21.1,0,0,0,0,a,,,0.0,128,0,2781,32,6.68,4.41,11.09,0,540,7,
2026-07-27T17:41:44.590079+00:00,2026-07-27,239,Garner,9,3,60,0,0,1.9,0,0,0,0,i,,0,0.0,159,0,3413,38,2.10,6.18,8.28,0,818,13,Groin injury - Expected back 22 Aug
2026-07-27T17:41:44.590079+00:00,2026-07-27,240,Iroegbunam,9,3,50,0,0,0.1,0,0,0,0,a,,,0.0,68,0,1477,17,0.54,0.71,1.25,0,225,1,
2026-07-27T17:41:44.590079+00:00,2026-07-27,241,McNeil,9,3,55,0,0,0.1,0,0,0,0,a,,,0.0,53,0,1161,14,1.37,1.91,3.28,0,186,1,
2026-07-27T17:41:44.590079+00:00,2026-07-27,242,George,9,3,55,0,0,0.1,0,0,0,0,a,,,0.0,16,0,351,1,0.64,1.19,1.83,0,55,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,243,Alcaraz,9,3,50,0,0,0.1,0,0,0,0,a,,,0.0,29,0,679,6,1.17,0.54,1.71,0,121,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,244,Armstrong,9,3,50,0,0,0.1,0,0,0,0,a,,,0.0,21,0,524,6,0.79,0.22,1.01,0,84,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,245,Dibling,9,3,55,0,0,0.1,0,0,0,0,a,,,0.0,18,0,349,4,0.20,0.14,0.34,0,49,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,246,Röhl,9,3,50,0,0,0.1,0,0,0,0,a,,,0.0,36,0,675,6,0.67,0.35,1.02,0,98,2,
2026-07-27T17:41:44.590079+00:00,2026-07-27,247,Hackney,9,3,55,0,0,0.3,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,248,Beto,9,4,55,0,0,3.4,0,0,0,0,a,,,0.0,104,0,1551,17,8.90,0.23,9.13,0,343,15,
2026-07-27T17:41:44.590079+00:00,2026-07-27,249,Barry,9,4,55,0,0,1.0,0,0,0,0,a,,,0.0,95,0,1898,21,8.17,0.44,8.61,0,295,9,
2026-07-27T17:41:44.590079+00:00,2026-07-27,250,Leno,10,1,45,0,0,3.2,0,0,0,0,a,,,0.0,122,0,3420,38,0.00,0.02,0.02,0,556,8,
2026-07-27T17:41:44.590079+00:00,2026-07-27,251,Lecomte,10,1,40,0,0,1.5,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,252,McNally,10,1,40,0,0,0.1,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,253,Andersen,10,2,50,0,0,0.1,0,0,0,0,s,,0,0.0,123,0,2882,33,1.43,1.83,3.26,0,424,8,Suspended until 29 Aug
2026-07-27T17:41:44.590079+00:00,2026-07-27,254,Robinson,10,2,45,0,0,3.5,0,0,0,0,a,,,0.0,65,0,1487,17,1.07,1.58,2.65,0,280,7,
2026-07-27T17:41:44.590079+00:00,2026-07-27,255,J.Cuenca,10,2,45,0,0,0.0,0,0,0,0,a,,,0.0,39,0,935,11,0.05,0.53,0.58,0,155,1,
2026-07-27T17:41:44.590079+00:00,2026-07-27,256,Tete,10,2,45,0,0,0.2,0,0,0,0,a,,,0.0,81,0,1791,21,0.92,1.46,2.38,0,318,5,
2026-07-27T17:41:44.590079+00:00,2026-07-27,257,Bassey,10,2,45,0,0,0.5,0,0,0,0,a,,,0.0,103,0,2532,28,1.71,0.35,2.05,0,392,9,
2026-07-27T17:41:44.590079+00:00,2026-07-27,258,Castagne,10,2,45,0,0,0.2,0,0,0,0,a,,,0.0,61,0,1838,20,1.50,1.47,2.97,0,294,3,
2026-07-27T17:41:44.590079+00:00,2026-07-27,261,Iwobi,10,3,55,0,0,0.9,0,0,0,0,a,,,0.0,103,0,2420,29,1.91,4.70,6.61,0,508,13,
2026-07-27T17:41:44.590079+00:00,2026-07-27,262,Smith Rowe,10,3,55,0,0,0.4,0,0,0,0,a,,,0.0,80,0,1909,22,4.71,1.12,5.83,0,351,1,
2026-07-27T17:41:44.590079+00:00,2026-07-27,263,Kevin,10,3,55,0,0,0.1,0,0,0,0,a,,,0.0,49,0,1030,9,1.21,1.47,2.68,0,183,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,264,Bobb,10,3,55,0,0,0.5,0,0,0,0,a,,,0.0,42,0,1030,11,1.47,2.10,3.57,0,182,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,265,Berge,10,3,50,0,0,0.4,0,0,0,0,a,,,0.0,91,0,2904,34,1.54,1.50,3.04,0,503,3,
2026-07-27T17:41:44.590079+00:00,2026-07-27,266,Cairney,10,3,50,0,0,0.0,0,0,0,0,a,,,0.0,41,0,756,6,1.21,0.81,2.02,0,181,1,
2026-07-27T17:41:44.590079+00:00,2026-07-27,267,Lukić,10,3,50,0,0,0.1,0,0,0,0,a,,,0.0,67,0,1730,20,2.23,1.91,4.14,0,314,4,
2026-07-27T17:41:44.590079+00:00,2026-07-27,268,King,10,3,55,0,0,0.1,0,0,0,0,a,,,0.0,63,0,1290,15,2.47,0.66,3.13,0,225,3,
2026-07-27T17:41:44.590079+00:00,2026-07-27,269,Sessegnon,10,2,45,0,0,0.4,0,0,0,0,a,,,0.0,95,0,1816,20,1.60,1.80,3.40,0,332,8,
2026-07-27T17:41:44.590079+00:00,2026-07-27,270,Reed,10,3,45,0,0,1.1,0,0,0,0,a,,,0.0,15,0,89,1,0.13,0.45,0.58,0,48,2,
2026-07-27T17:41:44.590079+00:00,2026-07-27,271,Muniz,10,4,55,0,0,0.8,0,0,0,0,a,,,0.0,36,0,987,10,3.30,0.15,3.45,0,94,3,
2026-07-27T17:41:44.590079+00:00,2026-07-27,272,Kusi-Asare,10,4,45,0,0,8.6,0,0,0,0,a,,,0.0,6,0,49,0,0.00,0.07,0.07,0,19,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,273,Phillips,11,1,40,0,0,2.5,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,274,Butland,11,1,45,0,0,1.1,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,275,Cartwright,11,1,40,0,0,0.3,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,276,Lo-Tutala,11,1,40,0,0,0.2,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,277,Egan,11,2,40,0,0,0.8,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,278,Hughes,11,2,40,0,0,2.2,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,279,Ajayi,11,2,40,0,0,0.6,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,280,Coyle,11,2,40,0,0,0.4,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,281,Drameh,11,2,40,0,0,0.1,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,282,Giles,11,2,40,0,0,0.7,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,283,Jacob,11,2,40,0,0,0.1,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,284,McCarthy,11,2,40,0,0,0.1,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,285,McNair,11,2,40,0,0,0.2,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,286,Belloumi,11,3,50,0,0,0.6,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,287,Millar,11,3,50,0,0,0.1,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,288,Dowell,11,3,45,0,0,0.6,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
2026-07-27T17:41:44.590079+00:00,2026-07-27,289,Crooks,11,3,45,0,0,0.7,0,0,0,0,a,,,0.0,0,0,0,0,0.00,0.00,0.00,0,0,0,
